average_flux,air_temp_avg,deep_soil_temp,mid_soil_temp,shallow_soil_temp,soil_moisture,light,time
0.6567,6.22,1.5535,0.50183,0.43967,0.17072,92.133,16.583
0.91118,6.37,1.5479,0.503,0.69425,0.17063,139.11,16.625
0.61441,3.8717,1.549,0.51583,1.0717,0.17055,60.05,16.667
0.65453,0.58333,1.5608,0.5345,0.94317,0.17045,6.3,16.708
0.8185,-1.06,1.5585,0.5625,0.797,0.17036,1.3,16.75
0.84181,-0.985,1.586,0.61517,0.742,0.1703,1.3,16.792
0.81892,-0.61,1.577,0.62167,0.742,0.17024,1.3,16.833
0.78903,-1.51,1.5793,0.617,0.72175,0.17019,1.3,16.875
0.58827,-1.97,1.568,0.608,0.69633,0.17016,1.3,16.917
0.579,-2.0092,1.568,0.6035,0.687,0.17013,1.3,16.958
1.0341,-1.97,1.559,0.5895,0.66,0.17011,1.3,17
0.61933,-2.44,1.5298,0.55967,0.605,0.17014,1.3,17.042
0.77035,-2.44,1.5273,0.54333,0.577,0.17017,1.3,17.083
0.90366,-2.44,1.505,0.50987,0.55,0.1702,1.3,17.125
0.73166,-2.44,1.478,0.502,0.522,0.17026,1.3,17.167
0.78152,-1.8567,1.4775,0.465,0.467,0.17034,1.3,17.208
0.94605,-1.51,1.4505,0.465,0.439,0.17042,1.3,17.25
0.76334,-1.06,1.4325,0.43525,0.4345,0.17051,3.8,17.292
0.97389,-0.535,1.41,0.44733,0.412,0.17058,50.05,17.333
0.50259,1.815,1.4134,0.45537,0.405,0.17064,112.86,17.375
0.94807,4.3617,1.419,0.48833,0.43,0.17069,127.55,17.417
0.59804,10.272,1.437,0.50925,0.49033,0.17072,800.88,17.458
0.68623,13.51,1.451,0.576,2.903,0.1707,850.05,17.5
1.1576,12.708,1.9057,1.2282,4.0587,0.17066,161.92,17.542
0.60236,11.64,2.2937,2.1053,3.9407,0.1706,109.22,17.583
1.208,11.185,2.5166,2.3995,3.88,0.17055,153.8,17.625
0.83922,9.1583,2.7258,2.5472,3.8973,0.1705,69.633,17.667
0.97958,4.8833,2.8829,2.4188,3.5113,0.17045,6.5083,17.708
1.0226,2.03,2.8235,2.0165,2.77,0.17038,1.3,17.75
0.96413,1.5283,2.7251,1.7073,2.218,0.1703,1.3,17.792
0.89058,1.0967,2.5827,1.5255,1.814,0.17023,1.3,17.833
0.84326,0.73,2.4586,1.4012,1.5475,0.17017,1.3,17.875
1.0196,0.29,2.31,1.2502,1.353,0.17012,1.3,17.917
0.83991,-0.4975,2.2183,1.1826,1.2395,0.17006,1.3,17.958
0.77286,-0.61,2.1265,1.0825,1.126,0.17002,1.3,18
0.85515,-1.06,2.0433,1.0094,1.044,0.16999,1.3,18.042
0.6988,-0.61,1.974,0.94133,1.0077,0.16997,1.3,18.083
0.89507,-0.61,1.9309,0.894,0.96875,0.16996,1.3,18.125
0.80765,0.14,1.888,0.868,0.916,0.16997,1.3,18.167
0.80668,-0.085,1.8435,0.84775,0.907,0.16998,1.3,18.208
0.95382,-0.61,1.8025,0.795,0.852,0.16999,1.3,18.25
0.95632,-1.135,1.7733,0.754,0.825,0.16999,2.7583,18.292
0.71798,-1.21,1.7173,0.71767,0.75133,0.17,30.883,18.333
0.82614,-0.10375,1.698,0.72313,0.72175,0.16998,37.55,18.375
0.95199,5.1933,1.6992,0.73117,0.75133,0.16996,124.22,18.417
0.6469,7.3633,1.6787,0.727,0.89333,0.16993,315.88,18.458
1.2887,7.83,1.79,1.493,2.262,0.16991,422.55,18.5
0.84141,8.0633,2.2422,2.5091,3.5772,0.16989,207.55,18.542
0.5401,6.76,2.6502,3.1627,4.063,0.16986,158.8,18.583
1.1105,6.52,2.9463,3.3958,4.259,0.16984,190.99,18.625
0.72022,5.1267,3.212,3.5337,4.3587,0.16981,42.55,18.667
1.002,4.15,3.3357,3.3888,4.024,0.16979,4.6333,18.708
0.73406,4.15,3.367,3.208,3.722,0.16987,1.3,18.75
0.55884,4.15,3.3427,3.1042,3.5075,0.17006,1.3,18.792
0.95863,3.6683,3.3492,3.0845,3.4503,0.17032,1.3,18.833
0.59129,2.7287,3.34,3.0387,3.38,0.17057,1.3,18.875
0.65277,2.03,3.3048,2.9248,3.2127,0.17083,1.3,18.917
0.82368,2.03,3.2632,2.7828,3.0448,0.17114,1.3,18.958
1.2326,1.385,3.168,2.5825,2.77,0.17144,1.3,19
0.62696,1.17,3.1133,2.5408,2.69,0.17175,1.3,19.042
0.73204,1.6,3.062,2.512,2.6727,0.17205,1.3,19.083
0.83723,1.2775,3.0389,2.4929,2.6437,0.1723,1.3,19.125
0.54214,1.17,3.0225,2.4585,2.628,0.17256,1.3,19.167
0.53928,1.17,2.9955,2.4225,2.557,0.17282,1.3,19.208
0.9524,0.73,2.9155,2.072,2.074,0.17307,1.3,19.25
0.56205,-0.0475,2.7867,1.8498,1.7195,0.17332,4.6333,19.292
0.93451,-1.51,2.636,1.722,1.588,0.17357,24.633,19.333
0.80237,-1.51,2.5617,1.6472,1.534,0.17375,46.613,19.375
0.63858,-1.21,2.4798,1.587,1.453,0.17394,81.3,19.417
0.46402,2.2808,2.435,1.5852,1.579,0.17414,865.05,19.458
0.76172,3.525,2.489,1.6815,2.236,0.17433,615.05,19.5
0.7987,3.1,2.641,1.847,2.8813,0.17449,288.59,19.542
0.68676,3.525,2.7435,2.0402,3.1423,0.17463,241.72,19.583
0.76557,2.89,2.8434,2.1993,3.2342,0.17473,125.67,19.625
0.5411,2.7467,2.9255,2.2055,3.045,0.1748,69.217,19.667
1.3044,0.98667,2.8922,2.0507,2.6817,0.17488,13.8,19.708
0.72677,-1.51,2.7695,1.8145,2.021,0.17493,1.3,19.75
0.909,-2.44,2.6028,1.5783,1.5835,0.17498,1.3,19.792
0.66672,-3.37,2.4442,1.3867,1.362,0.17502,1.3,19.833
0.78184,-3.73,2.3245,1.2562,1.2215,0.17507,1.3,19.875
0.87097,-4.33,2.2205,1.1507,1.117,0.17514,1.3,19.917
0.87681,-3.0583,2.117,1.0181,1.0215,0.17522,1.3,19.958
0.88268,-2.67,2.032,0.932,0.934,0.17533,1.3,20
0.8318,-0.7225,1.9353,0.84492,0.8475,0.17543,1.3,20.042
0.54804,-3.0567,1.8655,0.7675,0.76067,0.17554,1.3,20.083
0.6719,-4.27,1.7957,0.68137,0.687,0.17562,1.3,20.125
1.2433,-5.31,1.73,0.58367,0.614,0.17573,1.3,20.167
0.62778,-6.31,1.6652,0.5195,0.52667,0.17584,1.3,20.208
0.51486,-6.82,1.586,0.395,0.439,0.17593,1.3,20.25
0.28921,-7.0325,1.5269,0.2905,0.356,0.17591,6.3,20.292
0.69326,-6.31,1.446,0.1865,0.264,0.17576,25.05,20.333
0.36753,-4.7587,1.4129,0.14837,0.197,0.17558,37.863,20.375
0.81516,-1.0633,1.3822,0.22433,0.172,0.17533,97.967,20.417
0.61282,5.875,1.3713,0.37783,0.19,0.17503,929.22,20.458
0.79148,8.83,1.3415,0.3965,0.246,0.17468,837.55,20.5
0.7498,7.83,1.3032,0.41275,0.28233,0.17426,188.8,20.542
0.77798,7.83,1.3055,0.4015,0.36533,0.17377,113.38,20.583
0.5929,7.48,1.3145,0.42063,0.58425,0.17332,155.36,20.625
0.67473,5.5317,1.319,0.4105,0.96167,0.17276,53.8,20.667
0.63622,1.0942,1.2893,0.39883,0.78833,0.17216,11.717,20.708
0.9173,-1.51,1.3145,0.397,0.66,0.17162,1.3,20.75
0.96241,-2.44,1.3123,0.4195,0.632,0.17112,1.3,20.792
0.83652,-3.0567,1.292,0.4105,0.605,0.17064,1.3,20.833
0.89237,-3.55,1.301,0.4,0.584,0.17029,1.3,20.875
0.9497,-4.33,1.292,0.3685,0.54067,0.16991,1.3,20.917
0.91527,-4.33,1.274,0.31533,0.47617,0.16958,1.3,20.958
1.1325,-4.575,1.247,0.271,0.412,0.16927,1.3,21
1.4407,-4.3708,1.2106,0.19917,0.37933,0.16899,1.3,21.042
1.5177,-4.82,1.206,0.12683,0.329,0.16874,1.3,21.083
1.0408,-5.31,1.179,0.062,0.273,0.16858,1.3,21.125
0.12983,-5.4767,1.1467,-0.022167,0.218,0.1684,1.3,21.167
0.089626,-5.56,1.0988,-0.10183,0.163,0.16823,1.3,21.208
0.27879,-5.56,1.083,-0.1625,0.107,0.16811,1.3,21.25
0.064781,-5.56,1.042,-0.20692,0.019333,0.16802,5.8833,21.292
0.81174,-4.9017,1.024,-0.218,-0.041333,0.1679,30.467,21.333
0.78994,-3.3737,0.99087,-0.17212,-0.081,0.16781,42.238,21.375
0.74054,0.505,0.992,-0.011,-0.088,0.16768,122.55,21.417
0.67973,7.6625,0.99875,0.18483,-0.0086667,0.16747,976.09,21.458
0.28097,10.795,0.9875,0.217,0.024,0.16722,758.8,21.5
1.1267,10.015,0.98975,0.28467,0.024,0.16689,239.63,21.542
0.526,9.42,0.99667,0.29117,0.042333,0.16646,132.55,21.583
0.82821,9.62,1.025,0.297,0.121,0.16603,203.8,21.625
0.77741,7.9633,1.01,0.2865,0.44867,0.1655,69.217,21.667
0.81345,2.1733,1.0033,0.273,0.5545,0.16493,12.55,21.708
0.59935,-0.61,1.0285,0.287,0.467,0.16438,1.3,21.75
0.75339,-1.3225,1.0056,0.27533,0.439,0.16389,1.3,21.792
0.82298,-1.8167,1.015,0.27767,0.439,0.16347,1.3,21.833
1.0221,-2.44,1.0015,0.287,0.41875,0.16316,1.3,21.875
0.51803,-2.9,1.0105,0.26367,0.384,0.16283,1.3,21.917
0.54211,-3.3308,0.98083,0.21267,0.356,0.16252,1.3,21.958
0.85567,-3.37,0.9875,0.1335,0.329,0.16225,1.3,22
0.885,-3.89,0.9875,0.074667,0.301,0.16204,1.3,22.042
0.94132,-4.33,1.001,0.0023333,0.273,0.16192,1.3,22.083
0.88531,-4.33,0.98413,-0.0355,0.218,0.16187,1.3,22.125
0.59242,-4.33,0.9605,-0.086333,0.172,0.16189,1.3,22.167
0.49601,-4.5342,0.95817,-0.12183,0.135,0.16201,1.3,22.208
0.34284,-4.82,0.9465,-0.19,0.079,0.16215,1.3,22.25
0.15288,-4.82,0.892,-0.2595,0.024,0.16229,6.0917,22.292
0.8661,-4.25,0.878,-0.2595,-0.041333,0.1624,30.883,22.333
0.73285,-2.845,0.86063,-0.19937,-0.088,0.16247,44.425,22.375
0.68592,1.67,0.85967,-0.038333,-0.078667,0.16255,125.05,22.417
0.76629,8.73,0.88967,0.17133,-0.027333,0.1626,988.38,22.458
0.2635,10.21,0.878,0.2175,-0.004,0.1626,711.3,22.5
0.82006,9.0625,0.90367,0.2455,0.0465,0.1626,276.3,22.542
0.41894,8.7633,0.92383,0.25483,0.069667,0.16256,175.47,22.583
0.56457,7.73,0.933,0.26963,0.25225,0.16252,181.3,22.625
0.78363,6.0833,0.91917,0.26367,0.65033,0.16243,83.383,22.667
0.78258,4.15,0.919,0.2455,0.64117,0.16233,11.092,22.708
0.49855,3.525,0.919,0.2455,0.495,0.16223,1.3,22.75
0.35556,3.3458,0.933,0.26175,0.467,0.16215,1.3,22.792
0.51112,3.74,0.9375,0.25933,0.439,0.16208,1.3,22.833
0.37608,3.5787,0.93637,0.26287,0.439,0.16205,1.3,22.875
0.63393,3.4533,0.94217,0.27317,0.43,0.16202,1.3,22.917
0.6735,3.1708,0.9465,0.26133,0.412,0.16201,1.3,22.958
0.41658,2.89,0.9465,0.259,0.412,0.16204,1.3,23
0.57746,2.6392,0.9605,0.27067,0.384,0.16211,1.3,23.042
0.79322,2.8183,0.9605,0.26833,0.36533,0.16224,1.3,23.083
0.94353,2.8363,0.974,0.2865,0.33575,0.16242,1.3,23.125
1.0727,2.89,0.974,0.2585,0.31967,0.16269,1.3,23.167
0.74982,2.46,0.974,0.23517,0.27767,0.16304,1.3,23.208
0.75031,2.46,0.974,0.217,0.273,0.1634,1.3,23.25
0.3087,2.46,0.98567,0.20067,0.2685,0.16373,6.3,23.292
0.9065,2.89,0.97867,0.203,0.246,0.16403,27.133,23.333
0.36496,3.9938,0.988,0.1995,0.218,0.16423,40.05,23.375
0.82638,5.4,0.988,0.24933,0.246,0.16443,126.72,23.417
0.84756,7.9633,0.988,0.32342,0.2685,0.16462,989.01,23.458
0.63999,9.42,1.0155,0.3555,2.396,0.16476,775.05,23.5
0.50946,9.885,1.2367,0.52508,3.0095,0.16488,237.76,23.542
0.60133,9.82,1.3797,0.63933,2.5743,0.16497,177.55,23.583
0.78141,9.5687,1.439,0.6715,2.3895,0.16502,171.93,23.625
0.34435,8.9617,1.588,0.77133,2.5033,0.16507,92.55,23.667
0.87458,7.0967,1.6942,0.8205,2.0478,0.16512,10.05,23.708
0.7958,4.99,1.6825,0.738,1.344,0.16513,1.3,23.75
0.79128,4.57,1.5762,0.64075,1.0395,0.16514,1.3,23.792
0.10423,4.57,1.5375,0.5975,0.88867,0.16513,1.3,23.833
0.35898,4.99,1.4925,0.575,0.825,0.16511,1.3,23.875
0.094302,4.57,1.4515,0.5475,0.76067,0.16509,1.3,23.917
0.64314,4.535,1.4245,0.534,0.687,0.16506,1.3,23.958
0.28626,4.78,1.3835,0.5065,0.632,0.16503,1.3,24
0.80579,6.0492,1.3677,0.50417,0.63667,0.16501,1.3,24.042
0.7797,5.81,1.3605,0.4925,0.614,0.16499,1.3,24.083
0.66413,6.22,1.3492,0.48237,0.605,0.16499,1.3,24.125
0.58985,5.6733,1.347,0.4835,0.59567,0.16498,1.3,24.167
0.61156,6.5875,1.329,0.49067,0.60033,0.16499,1.3,24.208
0.78751,6.22,1.329,0.479,0.605,0.16501,1.3,24.25
0.94427,3.7692,1.3155,0.4745,0.632,0.16503,5.05,24.292
0.91499,1.3133,1.3155,0.452,0.568,0.16501,34.217,24.333
0.76308,3.94,1.2915,0.42787,0.55,0.16499,47.55,24.375
0.5828,6.0833,1.2972,0.46083,0.58633,0.16494,122.13,24.417
0.59231,10.403,1.3497,0.54117,2.4172,0.16489,1013.4,24.458
1.1641,10.405,2.1275,1.4725,5.77,0.16483,788.8,24.5
0.92855,9.4867,2.8073,2.0234,5.6503,0.16475,249.84,24.542
0.92527,11.38,3.043,2.35,4.8607,0.16466,166.72,24.583
0.57413,10.502,3.1409,2.4167,4.5125,0.1646,177.55,24.625
0.30497,8.9617,3.2292,2.4315,4.3847,0.16452,79.217,24.667
1.0677,5.5367,3.2739,2.2253,3.7397,0.16443,10.258,24.708
0.35957,4.15,3.1025,1.7915,2.823,0.16434,1.3,24.75
0.1875,1.7075,2.8788,1.4609,2.1012,0.16426,1.3,24.792
0.37796,2.6,2.6317,1.272,1.6157,0.16416,1.3,24.833
0.2855,2.5675,2.4552,1.1634,1.3845,0.16409,1.3,24.875
0.69696,1.6,2.279,1.048,1.2623,0.16401,1.3,24.917
0.81874,-0.7975,2.1449,0.9435,1.0802,0.16392,1.3,24.958
0.90215,-2.44,2.0055,0.8485,0.934,0.16382,1.3,25
0.73759,-2.9,1.8908,0.75917,0.78783,0.16373,1.3,25.042
0.81728,-3.37,1.78,0.68417,0.65067,0.16366,1.3,25.083
0.95357,-3.85,1.6777,0.60175,0.55,0.1636,1.3,25.125
0.9819,-4.33,1.609,0.53333,0.467,0.16355,1.3,25.167
0.93098,-3.61,1.5325,0.478,0.356,0.16347,1.3,25.208
0.86172,-3.37,1.4645,0.4095,0.301,0.16342,1.3,25.25
0.81556,-4.33,1.3943,0.34942,0.23667,0.16338,5.675,25.292
0.75599,-3.53,1.3375,0.294,0.163,0.16334,48.8,25.333
0.60626,-1.7425,1.2944,0.313,0.135,0.16331,57.862,25.375
0.52034,1.7433,1.2923,0.35933,0.15367,0.16328,139.22,25.417
1.0105,5.6733,1.2857,0.438,0.19,0.16325,997.97,25.458
0.64291,5.4,1.2605,0.4105,2.717,0.16321,572.55,25.5
1.0378,5.1258,1.6898,0.85267,3.7707,0.16319,324.84,25.542
1.2654,4.0167,2.0655,1.219,3.4943,0.16315,235.88,25.583
1.0491,4.0487,2.2659,1.5045,3.4263,0.1631,148.49,25.625
0.78782,3.74,2.3962,1.7098,3.2387,0.16305,61.717,25.667
0.38908,2.89,2.4877,1.8095,2.9963,0.16298,4.0083,25.708
1.0655,2.03,2.5035,1.651,2.61,0.16293,1.3,25.75
0.62289,1.3492,2.4365,1.5198,2.2937,0.16287,1.3,25.792
0.6412,0.87667,2.3695,1.4025,2.0113,0.16281,1.3,25.833
0.90172,-0.9475,2.272,1.1401,1.4657,0.16277,1.3,25.875
0.74299,-1.51,2.096,0.985,1.162,0.16272,1.3,25.917
0.80981,-1.8933,1.9699,0.88942,0.94783,0.16266,1.3,25.958
1.0096,-2.44,1.857,0.78,0.797,0.1626,1.3,26
0.75685,-2.9,1.7423,0.72142,0.6825,0.16255,1.3,26.042
0.94219,-3.0567,1.636,0.639,0.568,0.16251,1.3,26.083
0.86369,-3.37,1.5797,0.56825,0.50175,0.16249,1.3,26.125
0.78428,-3.0567,1.5145,0.52467,0.39333,0.16247,1.3,26.167
0.53413,-2.9392,1.4398,0.45792,0.329,0.16244,1.3,26.208
0.55607,-2.44,1.383,0.41,0.273,0.16242,1.3,26.25
0.83462,-2.44,1.3285,0.3545,0.24133,0.16239,10.467,26.292
0.9446,-1.51,1.3012,0.33617,0.19967,0.16237,46.3,26.333
0.77605,-1.1725,1.2605,0.327,0.16975,0.16236,45.363,26.375
0.48562,3.45,1.247,0.37367,0.181,0.16234,157.13,26.417
0.91794,8.2967,1.2605,0.42175,0.2685,0.16231,913.17,26.458
0.88006,9.025,1.2745,0.4515,3.248,0.1623,992.55,26.5
0.62529,7.8633,1.7667,0.94817,3.8052,0.16228,290.67,26.542
0.63308,6.6233,2.0923,1.5357,3.4413,0.16227,179.63,26.583
1.0605,6.5238,2.2158,1.6911,3.1225,0.16227,156.3,26.625
0.77883,6.0833,2.3472,1.7567,3.2917,0.16226,66.3,26.667
0.9016,3.45,2.4634,1.6506,2.7838,0.16223,14.425,26.708
1.0621,-0.61,2.356,1.2275,1.859,0.16221,1.3,26.75
0.90958,-2.44,2.132,1.0299,1.2988,0.16219,1.3,26.792
0.64419,-2.9,1.979,0.8845,0.98933,0.16217,1.3,26.833
0.55441,-2.4975,1.8642,0.81137,0.83175,0.16215,1.3,26.875
1.0145,-0.835,1.7675,0.7535,0.75133,0.16212,1.3,26.917
0.75332,-0.985,1.6725,0.70125,0.7195,0.16209,1.3,26.958
0.37001,-2.9,1.6,0.63,0.605,0.16207,1.3,27
0.85039,-2.4008,1.5532,0.60067,0.522,0.16205,1.3,27.042
1.1015,-0.91,1.474,0.55717,0.495,0.16202,1.3,27.083
0.82912,-0.10375,1.4545,0.5375,0.495,0.162,1.3,27.125
0.55832,0.73,1.4285,0.539,0.495,0.16199,1.3,27.167
0.53103,0.98667,1.3853,0.51117,0.55,0.16199,1.3,27.208
0.035962,1.17,1.383,0.5205,0.605,0.16201,1.3,27.25
0.52942,0.91333,1.3808,0.5345,0.632,0.16201,7.7583,27.292
0.88052,-0.76,1.3695,0.52517,0.614,0.16201,32.967,27.333
1.0236,-0.61,1.3695,0.5345,0.584,0.16201,52.238,27.375
0.69174,2.6033,1.3605,0.5255,0.577,0.16201,129.22,27.417
1.1002,4.815,1.3583,0.56433,2.4217,0.16199,643.38,27.458
0.043891,5.195,1.953,1.326,5.024,0.16198,577.55,27.5
0.39315,4.99,2.5158,2.4016,4.8007,0.16195,333.17,27.542
0.92958,4.29,2.7692,2.7427,4.454,0.16192,172.97,27.583
0.93073,4.9338,2.8858,2.621,3.919,0.1619,145.68,27.625
0.90305,4.64,2.912,2.5008,3.6963,0.16187,81.3,27.667
0.41018,3.595,2.9165,2.3508,3.2917,0.16182,20.467,27.708
0.33806,-0.385,2.81,1.7975,2.45,0.16176,1.3,27.75
0.94996,-1.7783,2.5832,1.3911,1.6248,0.1617,1.3,27.792
0.73479,-2.44,2.3422,1.166,1.271,0.16165,1.3,27.833
0.91912,-2.6125,2.1876,1.0289,1.078,0.16161,1.3,27.875
0.4529,-2.9,2.0327,0.91217,0.898,0.16157,1.3,27.917
0.97438,-2.9392,1.8818,0.80083,0.74667,0.16154,1.3,27.958
0.54188,-3.135,1.7765,0.698,0.605,0.1615,1.3,28
0.4466,-2.6317,1.6904,0.602,0.495,0.16145,1.3,28.042
0.66527,-2.3617,1.591,0.55683,0.43,0.16141,1.3,28.083
0.36352,-2.44,1.5325,0.4955,0.356,0.16139,1.3,28.125
0.51172,-2.9,1.46,0.43217,0.329,0.16136,1.3,28.167
0.67945,-2.9,1.401,0.37025,0.246,0.16133,1.3,28.208
0.87291,-2.9,1.342,0.2985,0.163,0.16131,1.3,28.25
1.0854,-2.44,1.2965,0.28042,0.13033,0.16128,9.8417,28.292
0.61172,-0.76,1.247,0.30417,0.11633,0.16125,79.217,28.333
0.52937,1.815,1.2435,0.362,0.156,0.16123,163.18,28.375
0.58876,5.8783,1.2378,0.383,0.20867,0.1612,146.72,28.417
0.66543,9.9158,1.2335,0.41283,0.33767,0.16118,843.38,28.458
0.58475,10.99,1.4795,0.685,4.844,0.16115,1023.8,28.5
0.9636,9.6525,2.2398,1.851,5.2312,0.16113,366.92,28.542
0.68684,9.5533,2.6182,2.8367,4.7053,0.1611,184.22,28.583
0.86055,8.88,2.813,2.9266,4.467,0.16108,135.68,28.625
0.80867,7.5633,3.0265,3.062,4.6533,0.16105,96.717,28.667
1.0247,5.7408,3.168,2.9053,4.1715,0.161,18.175,28.708
0.35034,2.245,3.115,2.3775,3.248,0.16095,1.3,28.75
0.45535,0.54667,2.9319,1.8926,2.4547,0.16089,1.3,28.792
0.832,1.0233,2.69,1.5685,1.958,0.16083,1.3,28.833
0.94087,1.17,2.5496,1.4065,1.7307,0.16079,1.3,28.875
0.90073,0.73,2.3957,1.2803,1.543,0.16074,1.3,28.917
0.83106,0.73,2.2525,1.1311,1.3485,0.16068,1.3,28.958
0.85829,-0.16,2.1405,0.999,1.126,0.16063,1.3,29
0.98543,-0.61,2.0253,0.93108,0.989,0.16059,1.3,29.042
0.69859,0.29,1.9425,0.89067,0.95267,0.16057,1.3,29.083
0.86775,0.29,1.8604,0.8495,0.907,0.16055,1.3,29.125
0.98674,-0.46,1.803,0.7995,0.852,0.16053,1.3,29.167
1.0435,-0.61,1.7625,0.76975,0.7925,0.16052,1.3,29.208
0.78295,-0.61,1.695,0.727,0.742,0.16054,1.3,29.25
1.0032,0.29,1.6499,0.713,0.71033,0.16056,11.925,29.292
0.22614,2.3867,1.609,0.704,0.687,0.16058,70.05,29.333
0.81485,7.7275,1.5899,0.741,0.80425,0.16059,136.3,29.375
0.91933,8.4967,1.6273,0.98417,1.5517,0.16059,122.13,29.417
0.78659,12.42,2.0024,2.0696,4.8983,0.1606,879.63,29.458
0.75176,14.085,3.059,4.2445,8.095,0.1606,997.55,29.5
1.1899,11.445,3.812,5.0972,7.5272,0.1606,467.13,29.542
0.58692,10.73,4.0887,5.3155,6.56,0.16062,182.55,29.583
1.0374,10.746,4.1843,4.9017,6.045,0.16061,112.55,29.625
0.91137,10.405,4.3172,4.7482,6.2553,0.16059,70.467,29.667
1.0003,6.1833,4.4395,4.4439,5.6587,0.16056,15.467,29.708
0.83523,3.525,4.3105,3.8365,4.584,0.16052,1.3,29.75
0.87228,2.03,4.0522,3.2758,3.7487,0.16048,1.3,29.792
0.25219,1.5283,3.7835,2.8318,3.124,0.16045,1.3,29.833
0.88996,1.17,3.5809,2.5455,2.7705,0.16043,1.3,29.875
0.72294,1.17,3.3397,2.2668,2.441,0.1604,1.3,29.917
0.86313,1.17,3.1477,2.0524,2.1325,0.16038,1.3,29.958
0.45129,1.17,2.955,1.828,1.886,0.16034,1.3,30
0.85311,1.4208,2.8018,1.6708,1.7465,0.16031,1.3,30.042
0.52386,1.7433,2.6577,1.5535,1.606,0.16029,1.3,30.083
0.3738,1.4387,2.5751,1.4597,1.4935,0.16026,1.3,30.125
0.68608,1.17,2.448,1.3047,1.38,0.16024,1.3,30.167
0.90615,0.76667,2.332,1.1681,1.1892,0.16021,1.3,30.208
0.68636,0.73,2.22,1.027,1.099,0.16019,1.3,30.25
0.757,0.29,2.1373,1.0113,1.0395,0.16019,6.925,30.292
0.90152,0.73,2.0588,0.982,0.989,0.16019,25.883,30.333
0.47388,2.5675,2.0219,1.0111,1.01,0.16019,48.8,30.375
0.44054,7.2933,2.0095,1.321,1.3893,0.16019,145.88,30.417
0.73593,14.278,2.3493,2.5733,5.1907,0.16019,904.42,30.458
0.96445,14.66,3.4555,4.7895,8.543,0.16019,1018.8,30.5
0.74702,13.125,4.2213,5.7327,8.1117,0.16019,501.51,30.542
1.0021,12.42,4.5445,5.9857,7.175,0.16019,201.3,30.583
0.50542,12.111,4.6553,5.555,6.6995,0.16019,122.24,30.625
0.79989,11.315,4.8278,5.4023,6.9813,0.16019,85.467,30.667
1.0368,8.6967,4.9683,5.1784,6.446,0.16017,19.633,30.708
1.3953,5.4,4.8685,4.634,5.462,0.16012,1.3,30.75
0.59433,2.8183,4.6273,4.0376,4.5537,0.16007,1.3,30.792
0.93236,1.4567,4.3543,3.4943,3.8013,0.16002,1.3,30.833
1.1514,1.17,4.1281,3.0971,3.281,0.15998,1.3,30.875
0.68625,1.17,3.8572,2.7747,2.8767,0.15994,1.3,30.917
0.73544,1.17,3.6097,2.4544,2.5165,0.1599,1.3,30.958
0.65653,1.6,3.3915,2.245,2.289,0.15985,1.3,31
0.93924,1.0967,3.2111,2.0485,2.0695,0.15981,1.3,31.042
0.84941,0.215,3.0212,1.7917,1.787,0.15978,1.3,31.083
0.77975,-0.61,2.8812,1.5875,1.5272,0.15974,1.3,31.125
0.98344,-1.36,2.7278,1.3755,1.353,0.15973,1.3,31.167
0.97219,-1.9317,2.5877,1.2536,1.208,0.15972,1.3,31.208
0.80052,-2.44,2.434,1.1635,1.017,0.1597,1.3,31.25
0.67814,-2.44,2.3068,1.0612,0.925,0.15968,7.3417,31.292
0.26598,-2.44,2.1925,0.95833,0.788,0.15969,30.883,31.333
0.90274,-1.0612,2.0985,0.90775,0.72875,0.15968,58.488,31.375
0.59752,3.87,2.0495,0.92317,0.733,0.15968,157.55,31.417
0.67618,10.145,2.0792,1.4204,3.4392,0.15968,768.59,31.458
0.82352,12.74,3.009,3.7345,7.318,0.15968,1047.6,31.5
1.0566,11.25,3.8318,5.049,7.4522,0.15968,492.13,31.542
0.98674,11.25,4.2337,5.4863,6.6613,0.15967,218.8,31.583
0.85277,11.136,4.4004,5.1695,6.2872,0.15965,128.49,31.625
0.58257,10.665,4.5863,5.0803,6.6273,0.15963,90.883,31.667
0.83246,7.3967,4.7298,4.8143,6.1193,0.1596,22.967,31.708
0.58201,3.31,4.6485,4.19,4.999,0.15957,1.3,31.75
1.1178,1.5283,4.402,3.5613,4.0282,0.15954,1.3,31.792
0.8039,0.73,4.102,3.0437,3.3183,0.15949,1.3,31.833
0.7474,0.29,3.856,2.6947,2.8497,0.15945,1.3,31.875
0.90991,0.80333,3.5985,2.4637,2.539,0.15941,1.3,31.917
0.75547,0.73,3.4117,2.2674,2.325,0.15936,1.3,31.958
0.97296,0.065,3.22,2.003,2.074,0.1593,1.3,32
0.83796,-0.4975,3.0292,1.7416,1.742,0.15926,1.3,32.042
0.86378,0.80333,2.8877,1.7025,1.706,0.15923,1.3,32.083
0.96503,1.17,2.8049,1.6741,1.751,0.1592,1.3,32.125
0.85466,0.51,2.7013,1.5355,1.597,0.15917,1.3,32.167
1.0097,0.54667,2.6102,1.4541,1.5115,0.15914,1.3,32.208
0.79579,1.17,2.501,1.314,1.371,0.1591,1.3,32.25
0.57844,1.815,2.4318,1.3397,1.3935,0.15909,7.9667,32.292
0.61179,3.1017,2.372,1.4427,1.5703,0.15908,76.717,32.333
0.65925,7.1712,2.4351,1.8352,2.0337,0.15906,137.55,32.375
